"mz","rt","adduct","isotopes","Formula","Compound","HMDBID","intenVale","pvals","pfdr","cvs"
624.6301,38.21,"[M+Na+NaCOOH]+ 533.652 [M+Na]+ 601.64","","","",NA,1652052.7,0.0081990427,0.01124901,32.46
146.1652,34.66,"[M+H+NH3]+ 128.132","","","",NA,10595433.3,0.0082807689,0.01134873,10.42
229.1547,59.08,"","","C11H20N2O3; ","Isoleucylproline; Leucylproline; N,​N,​N-​Trimethyl-​L-​alanyl-​L-​proline betaine; ","HMDB0011174; HMDB0011175; HMDB0240365; ",20844477.3,0.0083922782,0.01148899,6.8
594.7611,38.53,"","","","",NA,3567288.5,0.0085997455,0.01176017,24.82
432.9766,39.54,"","[59][M]+","","",NA,9676146,0.0086261848,0.01178348,15.59
500.6814,38.52,"","","","",NA,4291645.4,0.008641205,0.01179115,17.07
179.0905,40.01,"","","","",NA,3009570.7,0.0086861262,0.01183957,3.75
152.0465,38.64,"","","","",NA,500723.8,0.0087093733,0.01185836,29.43
391.8963,41.71,"","","","",NA,1721370.6,0.0089738595,0.01220523,37.59
205.0289,48.01,"","","","",NA,1492085.3,0.0090238244,0.01225989,6.19
488.6556,38.31,"[M+H-HCOOH]+ 533.652","","","",NA,2771510.8,0.0092994483,0.01262068,23.03
504.6754,38.25,"[M+H]+ 503.668","","","",NA,730764.8,0.0094154492,0.0127643,32.5
248.8707,38.76,"[M+2H-HCOOH]2+ 541.732","","","",NA,6134825.1,0.0094600866,0.01281096,7.49
159.0766,42.33,"[M+Na]+ 136.087","","","",NA,4435040.9,0.009561819,0.01293476,1.98
168.0135,52.93,"[M+H]+ 167.006","","","",NA,3282460.1,0.0099657919,0.01346671,2.66
249.1072,41.51,"[2M+Na]+ 113.059","","C4H7N3O; ","Creatinine; ","HMDB0000562; ",4285243.6,0.010424505,0.0140714,3.41
542.7474,38.53,"","","","",NA,964158.2,0.011489066,0.01549171,16.12
332.9604,43.34,"[M+K+NH3]+ 276.971","","","",NA,4462131.2,0.012330051,0.01660782,7.74
444.6744,38.21,"[M+K]+ 405.711","","","",NA,1411514.1,0.012487104,0.01680132,21.31
492.9145,39.14,"","","","",NA,5534035,0.01288846,0.01732275,20.51
404.011,39.51,"","[56][M+1]+","","",NA,1060699.2,0.01314766,0.01765221,17.77
246.0907,42.77,"[M+2K-H]+ 169.171","","","",NA,3528648.5,0.013348929,0.01790327,15.77
562.6341,38.34,"[M+H-COCH2]+ 603.637","","","",NA,896485.2,0.013379409,0.01792003,39.44
318.7733,38.28,"","","","",NA,1413423.1,0.013390004,0.01792003,16.09
457.96,40.73,"","","","",NA,1958919.7,0.014121317,0.01887861,20.07
387.2828,41.89,"","","","",NA,1236298.6,0.014218489,0.01898827,7.17
199.149,98.14,"","","C15H18; ","7-Isopropyl-1,4-dimethylazulene; Cadalene; ","HMDB0036648; HMDB0059698; ",2428850.5,0.014337987,0.01912748,4.5
598.6198,38.13,"[M+K]+ 559.657","","","",NA,796472.8,0.014478246,0.01929407,7.61
199.9967,25.15,"","","","",NA,1527222.6,0.01494027,0.01988626,7.69
131.0816,42.8,"","","C5H10N2O2; ","L-cis-3-Amino-2-pyrrolidinecarboxylic acid; D-1-Amino-2-pyrrolidinecarboxylic acid; ","HMDB0029396; HMDB0030405; ",4451612,0.01495434,0.01988626,1.34
284.0214,38.02,"","","","",NA,1595248.6,0.015116709,0.02008088,23.87
230.0065,40.32,"","","","",NA,3145073.4,0.015266268,0.0202581,28.78
151.0618,44.2,"","","C6H6N4O; C6H14S2; ","7-Methylhypoxanthine; 1-Methylhypoxanthine; Diisopropyl disulfide; Methyl pentyl disulfide; Dipropyl disulfide; ","HMDB0003162; HMDB0013141; HMDB0029578; HMDB0031161; HMDB0031472; ",2673862.8,0.015664541,0.02076462,3.63
250.0387,79.87,"","","C8H11NO6S; ","Norepinephrine sulfate; ","HMDB0002062; ",1536764.9,0.015826741,0.02095748,2.29
720.8006,38.64,"[M+K+NaCOOH]+ 613.85 [M+Na+NaCOOH]+ 629.824 [M+Na+HCOOH]+ 651.806","","","",NA,1172353.9,0.01595526,0.02110538,25.98
97.9918,34.62,"[M+H-HCOOH]+ 142.989","","","",NA,1643398.7,0.016003146,0.02114641,2.45
644.8705,38.5,"[M+K+NaCOOH]+ 537.921 [M+Na+NaCOOH]+ 553.895 [M+Na+HCOOH]+ 575.877","","","",NA,3299493.4,0.016608954,0.02192382,15.88
344.8658,37.48,"","","","",NA,2856169.7,0.017110704,0.02256238,8.84
100.9175,38.11,"","","","",NA,1311364.1,0.017478523,0.02302318,3.21
102.0342,34.64,"","","","",NA,5364206.5,0.017681319,0.02326587,4.56
178.0089,40.49,"[M+2H]2+ 354.004","","","",NA,1939330,0.017963051,0.02361181,4.08
572.6165,38.25,"[M+K]+ 533.652","","","",NA,1025528.9,0.018088105,0.02375129,23.94
133.1054,69.64,"","[14][M+1]+","C7H16S; ","2-Heptanethiol; Heptane-1-thiol; ","HMDB0032303; HMDB0032304; ",9890513,0.018422453,0.02413954,6.84
164.0683,40.14,"","","","",NA,6193567,0.018432076,0.02413954,5.53
192.9988,39.13,"","","","",NA,1002063.6,0.018441534,0.02413954,8.05
426.8297,39.02,"","","","",NA,1861713.2,0.018540518,0.0242438,5.5
768.6361,38.27,"[M+K]+ 729.674","","","",NA,608928.5,0.018644224,0.02433793,39.16
112.9671,29.48,"","","","",NA,1031591.6,0.018651316,0.02433793,1.12
167.0565,92.62,"","","C6H6N4O2; C6H14OS2; ","3-Methylxanthine; 7-Methylxanthine; 1-Methylxanthine; S-Propyl 1-propanesulfinothioate; 9-Methylxanthine; ","HMDB0001886; HMDB0001991; HMDB0010738; HMDB0034394; HMDB0059716; ",23024802.7,0.019085155,0.02487815,1.14
292.198,42.38,"","","","",NA,541005.3,0.019451626,0.02531939,44.9
702.6895,38.38,"[M+H-CO]+ 729.674","","","",NA,1766255.6,0.01946403,0.02531939,48.28
178.9908,15.87,"","","","",NA,360573.4,0.019551576,0.0253975,14.26
220.0668,39.63,"[M+Na]+ 197.078","","","",NA,1095323.6,0.019564581,0.0253975,2.07
259.9747,34.85,"[3M+Na]+ 78.9953","","","",NA,3670422.4,0.019758996,0.02562335,6.26
186.9564,25.22,"","","","",NA,7656531,0.020071972,0.02600233,2.99
148.053,35.36,"","","","",NA,3356574.3,0.021496058,0.02781843,1.6
143.0817,42.81,"","","C6H10N2O2; ","Ectoine; ","HMDB0240650; ",3318536.9,0.021883688,0.02826821,6.89
427.0314,40.32,"[M+Na+HCOOH]+ 358.037","","C14H14O9S; ","(2-hydroxy-2-{9-hydroxy-7-oxo-2H,3H,7H-furo[3,2-g]chromen-2-yl}propoxy)sulfonic acid; [9-hydroxy-2-(2-hydroxypropan-2-yl)-7-oxo-2H,3H,7H-furo[3,2-g]chromen-3-yl]oxidanesulfonic acid; ","HMDB0132923; HMDB0132925; ",717552.8,0.021888699,0.02826821,30.85
778.7586,38.35,"","","","",NA,974634.3,0.022584742,0.02913711,26.07
200.1454,98.27,"","[35][M]+","","",NA,9328435,0.023315826,0.03004938,4.01
152.0568,60.92,"","","C5H5N5O; ","Guanine; 2-Hydroxyadenine; 8-Hydroxyadenine; ","HMDB0000132; HMDB0000403; HMDB0000542; ",9467042.6,0.024883051,0.03203629,9.81
227.0813,42.94,"","","","",NA,1700873.4,0.024963823,0.03210732,37.43
201.1487,97.66,"","[35][M+1]+","C11H20O3; ","(S)-9-Hydroxy-10-undecenoic acid; Clarycet; 3-Nonanon-1-yl acetate; ","HMDB0032662; HMDB0036029; HMDB0037179; ",950964.2,0.025035568,0.0321666,9.61
141.9827,25.6,"","","","",NA,983926.3,0.025186165,0.03232697,7.23
241.1035,50.89,"","","","",NA,569261.2,0.025391988,0.03255782,2.95
268.0727,38.15,"[M+H-CO]+ 295.059","","","",NA,1332994.1,0.025428758,0.03257167,17.63
221.0169,27.1,"","","","",NA,6921305.5,0.025575577,0.0327263,7.64
185.9599,39.4,"","","","",NA,1452491.9,0.026304041,0.03362413,15.5
200.9725,34.81,"","","","",NA,4373810.8,0.029216339,0.03730885,6.31
494.6466,38.18,"","","","",NA,1129494.8,0.02978554,0.03799702,24.08
142.0519,34.65,"[M+H]+ 141.045","","","",NA,7889762.9,0.030582741,0.03897435,7.03
180.9899,30.38,"","","","",NA,7883335.8,0.031849403,0.04054736,7.64
194.1637,43.14,"","[33][M+2]+","","",NA,1707605.6,0.032015422,0.04071738,4.19
339.038,43.14,"","","","",NA,1809910.1,0.032706472,0.04155412,3.37
486.9068,39.15,"","","","",NA,2552240.6,0.032854078,0.04169941,20.2
218.9482,34.94,"","","","",NA,23630297.4,0.032889576,0.04170225,5.55
640.7799,38.49,"","","","",NA,742256.8,0.033675625,0.04265579,28.75
210.0174,38.29,"","","","",NA,2546359.7,0.0343239,0.04339282,1.83
242.019,43.48,"[M+Na+K-H]+ 181.073 [M+K]+ 203.056","","","",NA,2471211.7,0.034326696,0.04339282,2.84
134.0812,41.26,"","","C5H11NO3; ","L-2-Amino-5-hydroxypentanoic acid; N-Lactoyl ethanolamine; 1,4-Dideoxy-1,4-imino-D-ribitol; ","HMDB0031658; HMDB0032356; HMDB0039499; ",3603184.8,0.034395602,0.04343614,5.13
112.9671,11.61,"","","","",NA,1385529.9,0.037562082,0.04738717,0.46
486.362,43.06,"","[67][M+1]+","","",NA,746484.5,0.03772708,0.0475475,13.89
450.7464,38.24,"","","","",NA,3709655.4,0.039657621,0.04993038,28.78
210.0503,79.97,"[M+Na+NaCOOH]+ 119.074","","","",NA,2751861.9,0.039879667,0.05015958,1.64
293.0452,45.76,"","","","",NA,1549516,0.040254005,0.05057968,40.5
558.6401,38.36,"[M+H-HCOOH]+ 603.637","","","",NA,3424814.3,0.040377519,0.05065364,21.24
159.9693,28.34,"","","","",NA,8773289.2,0.040393656,0.05065364,7.73
604.822,38.73,"","","","",NA,1764128.4,0.042865377,0.05369948,19.51
220.118,85.54,"","","C9H17NO5; ","Pantothenic acid; ","HMDB0000210; ",953301.5,0.043012588,0.05383012,4.9
96.0812,43.27,"[M+H-C3H2O3]+ 181.073","","C9H11NO3; ","L-Tyrosine; 4-Hydroxy-4-(3-pyridyl)-butanoic acid; L-Threo-3-Phenylserine; Beta-Tyrosine; o-Tyrosine; ","HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; ",1735121.2,0.043340516,0.05418645,1.31
550.8733,38.87,"","","","",NA,3073310.3,0.043646004,0.05451403,14.47
464.9246,39.09,"[M+K]+ 425.962 [M+H-CH2]+ 477.931","","","",NA,779264.3,0.044601685,0.05565225,29.55
283.0262,34.77,"","","","",NA,11612666.7,0.047388756,0.05907107,11.73
166.0864,80,"[M+H+HCOOH]+ 119.074","[26][M]+","","",NA,89623496.4,0.047457871,0.05909848,11.33
104.0306,34.65,"[M+K+NH3]+ 48.0407","","","",NA,956867.4,0.048201648,0.05996515,1.82
217.9597,12.23,"","","","",NA,466069.6,0.049322153,0.0612983,6.86
308.091,43.06,"[M+H]+ 307.084","","C10H17N3O6S; C18H13NO4; ","Glutathione; Hallacridone; Aristolodione; Glutathionate(1-); ","HMDB0000125; HMDB0029826; HMDB0033247; HMDB0062697; ",3335208.9,0.051280092,0.06366855,22.77
86.1781,50.6,"","","","",NA,324468.2,0.052043459,0.06455242,23.54
250.0387,104.44,"","","C8H11NO6S; ","Norepinephrine sulfate; ","HMDB0002062; ",1307294.9,0.053147474,0.06585665,2.41
364.7882,38.46,"","","","",NA,1486918.4,0.055129876,0.06824567,3.09
160.0758,57.51,"","","C10H9NO; ","Indoleacetaldehyde; N-Hydroxy-1-aminonaphthalene; ","HMDB0001190; HMDB0062503; ",54611459.5,0.056282932,0.06960434,9.43
196.0897,38.21,"","","","",NA,814676.8,0.057694544,0.07127976,38.95
104.058,104.42,"","","","",NA,863591.4,0.057940357,0.071513,2.31
536.8963,38.82,"[M+2Na-H]+ 491.926","","","",NA,3972664.8,0.059399683,0.07324209,4.74
404.8212,38.25,"","","","",NA,2619542.4,0.060085483,0.07401493,20.06
478.9376,39.08,"[M+H]+ 477.931","","","",NA,4446030.6,0.061356748,0.07550673,3.61
103.0855,42.57,"","","","",NA,11380988.5,0.061598095,0.07572942,1.23
176.1082,32.24,"","","","",NA,2838460.7,0.062450603,0.07670231,2.82
310.2224,43.06,"","","","",NA,3932392,0.066291466,0.08129328,2.7
166.0647,34.62,"","[24][M+2]+","","",NA,235203671.2,0.066318204,0.08129328,1.19
270.9581,42.91,"[M+Na]+ 247.969","","","",NA,3961245,0.066435461,0.08135749,4.68
121.0843,79.96,"","[12][M+1]+","","",NA,30943203.4,0.067353556,0.08240133,1.38
136.0081,34.62,"[M+H]+ 135","","","",NA,950371.3,0.067696845,0.08266376,1.63
302.1767,39.83,"","[51][M+1]+","C18H23NO3; ","Dobutamine; (E,E)-Futoamide; (6E)-Piperamide-C7:1; Ractopamine; ","HMDB0014979; HMDB0032654; HMDB0038648; HMDB0240368; ",685146.6,0.06769991,0.08266376,19.31
476.7573,38.54,"[M+Na+NaCOOH]+ 385.781","","","",NA,2806672.4,0.070000489,0.0853897,6.4
280.9869,42.75,"[M+K]+ 242.024","","C10H10O5S; ","[(2Z)-3-oxo-2-(phenylmethylidene)propoxy]sulfonic acid; {3-[(1Z)-2-methyl-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid; {4-[(1Z)-2-methyl-3-oxoprop-1-en-1-yl]phenyl}oxidanesulfonic acid; {[(3E)-2-oxo-4-phenylbut-3-en-1-yl]oxy}sulfonic acid; {3-[(1E)-3-oxobut-1-en-1-yl]phenyl}oxidanesulfonic acid; ","HMDB0133624; HMDB0133627; HMDB0133630; HMDB0133757; HMDB0133759; ",3410937.6,0.070387138,0.08577791,4.38
390.799,38.5,"","","","",NA,15048899.4,0.073377363,0.08933516,8.49
446.6711,38.22,"[M+K]+ 407.705","","","",NA,1211468.5,0.076783051,0.09339083,7.98
122.0195,25.18,"","","","",NA,1055747.5,0.078193556,0.09501426,2.06
204.9334,34.74,"[M+2K-H]+ 128.014 [M+H]+ 203.926","","","",NA,461495.9,0.078653205,0.09548027,7.16
126.9722,31.46,"","","","",NA,8655104.6,0.079498777,0.09641341,6.56
212.9643,25.3,"","","C4H8N2S4; ","1,2-Ethanediyldicarbamodithioic acid; ","HMDB0059917; ",968394.8,0.080301512,0.09729285,5.9
248.1493,43.03,"","","C11H21NO5; ","3-Hydroxybutyrylcarnitine; (R)-3-hydroxybutyrylcarnitine; ","HMDB0013127; HMDB0062735; ",588327.7,0.086778092,0.10503835,17.06
149.0187,50.64,"","","","",NA,5998949.5,0.088348911,0.10683658,1.63
636.8327,38.29,"[M+K]+ 597.871 [M+Na]+ 613.845 [M+H]+ 635.827","","","",NA,3027072.2,0.089551796,0.10818685,28.96
258.9782,39.66,"","","","",NA,1030189,0.090509634,0.10923877,1.34
546.7415,38.48,"","","","",NA,1528468.7,0.092507255,0.1115424,15.72
190.0456,64.13,"","","","",NA,1383381.8,0.095028606,0.1144725,4.92
710.772,38.34,"","","","",NA,1771877.8,0.096870536,0.11657932,25.65
292.8524,38.47,"[M+Na]+ 269.863","","","",NA,1259168.9,0.097117378,0.11665658,3.96
247.2016,41.62,"","","","",NA,6846221.6,0.097120789,0.11665658,18.61
122.0877,80.07,"","[12][M+2]+","","",NA,1138962.8,0.098995544,0.11879465,1.55
110.0604,42.86,"[M+Na]+ 87.0714 [M+H]+ 109.053 [M+H-H20]+ 127.069","","","",NA,4903565.2,0.10047475,0.12045443,5.71
504.6293,38.25,"","","","",NA,838979.6,0.10157303,0.1216548,20.58
166.0582,41.92,"","","","",NA,241945605.5,0.10204551,0.12210407,0.98
254.9492,26.79,"","","","",NA,587129.6,0.1056905,0.12634498,3.24
175.0315,51.11,"","","","",NA,6027334.1,0.10656615,0.12727043,14.97
454.7028,38.17,"","","","",NA,1629611.1,0.10844909,0.12939597,14.02
119.0733,80,"","","","",NA,1728136.3,0.11036602,0.13155797,1.73
131.9384,52.8,"","","","",NA,9306869.4,0.11194868,0.1333178,2.49
222.9882,38.52,"","","","",NA,349701.8,0.11234866,0.13366719,47.48
144.102,42.29,"[M+2H]2+ 286.189","","","",NA,1724794.2,0.11438515,0.13596112,1.37
107.0495,104.41,"[M+H-NH3]+ 123.07","","","",NA,2233143.8,0.11450202,0.13597115,1.38
167.0565,62.6,"","","C6H6N4O2; C6H14OS2; ","3-Methylxanthine; 7-Methylxanthine; 1-Methylxanthine; S-Propyl 1-propanesulfinothioate; 9-Methylxanthine; ","HMDB0001886; HMDB0001991; HMDB0010738; HMDB0034394; HMDB0059716; ",23661231.4,0.11654965,0.13827177,1.14
186.1127,42.95,"","","C9H15NO3; ","Pseudoecgonine; Ecgonine; 2-Hepteneoylglycine; 3-Hepteneoylglycine; 4-Hepteneoylglycine; ","HMDB0006348; HMDB0006548; HMDB0094728; HMDB0094729; HMDB0094730; ",3247477.4,0.11707767,0.13876692,2.55
120.9811,34.77,"[M+K+HCOOH]+ 36.0129 [M+K]+ 82.0187","","","",NA,31566327.2,0.11742654,0.13904899,1.07
114.0403,46.64,"","","","",NA,141190080.7,0.1187412,0.14047308,0.48
148.9355,38.45,"","","","",NA,6182097.3,0.11909805,0.14076245,1.15
163.9562,47.02,"","","","",NA,964434.4,0.12089479,0.14275147,8.13
458.7859,38.18,"","","","",NA,2613535.9,0.12408702,0.146383,20
376.9936,41.26,"","","","",NA,2008987.1,0.12848517,0.15142895,14.69
144.9824,25.85,"","","","",NA,9168676.7,0.13035767,0.15349157,6.58
132.0037,25.48,"","","","",NA,3053717,0.13105974,0.15417347,46.49
176.5539,11.24,"","","","",NA,474501.9,0.13139757,0.15442601,7.08
226.9514,38.41,"","","C6H4Cl2O5; ","2,5-Dichloro-4-oxohex-2-enedioate; ","HMDB0060363; ",4554909.2,0.13240189,0.15546065,6.33
484.7887,38.66,"","","","",NA,1303397.1,0.13590046,0.15941925,14.14
280.9836,11.14,"","","","",NA,503203,0.13738901,0.16101478,5.12
99.0921,46.33,"","","C5H10N2; ","xi-4,5-Dihydro-2,4(5)-dimethyl-1H-imidazole; ","HMDB0037787; ",1303506.4,0.13829834,0.16192915,1.13
550.69,38.31,"","","","",NA,2021767.4,0.14436131,0.16873875,6.95
198.0011,24.64,"[M+Na]+ 175.012","","","",NA,36538098.4,0.14438332,0.16873875,2.95
91.5428,34.69,"","","","",NA,4440833.6,0.14495524,0.16924941,4.76
171.1129,60.15,"","","C8H14N2O2; ","Levetiracetam; (3xi,6xi)-Cyclo(alanylvalyl); ","HMDB0015333; HMDB0033926; ",5872026.8,0.15135172,0.17655354,3.31
116.9665,27.29,"","","","",NA,2804824.1,0.15223505,0.1773398,3.74
120.0658,41.96,"[M+H-NH3]+ 136.087","","","",NA,354548465.4,0.15230859,0.1773398,0.94
176.0112,40.18,"","","","",NA,4183450.8,0.15727717,0.18295507,18.61
358.8426,38.4,"","","","",NA,1186666.6,0.15950742,0.18537749,4.24
148.0186,25.88,"","","","",NA,1844678,0.16777464,0.194805,24.1
183.0847,43.81,"","[31][M+1]+","","",NA,3574320.3,0.17324844,0.2009746,1.47
144.0809,79.89,"","","C10H9N; ","6-Methylquinoline; 2-Aminonaphthalene; Quinaldine; ","HMDB0033115; HMDB0041802; HMDB0042004; ",84640739.5,0.17424439,0.20194313,11.03
103.0546,80.18,"[M+H-NH3]+ 119.074","","","",NA,11562340.9,0.17589427,0.20366705,1.19
213.9228,24.14,"","","C5H2Cl3NO2; ","3-Chloro-4-(dichloromethylene)-2,5-pyrrolidinedione; ","HMDB0034897; ",966406,0.17704821,0.20481407,4.51
279.1009,95.9,"","","C10H18N2O5S; ","Glutamylmethionine; Methionyl-Glutamate; gamma-Glutamylmethionine; ","HMDB0028825; HMDB0028972; HMDB0034367; ",3157721.3,0.17811801,0.20586174,19.88
538.8934,38.87,"","","","",NA,936042.1,0.18051596,0.20844108,24.87
147.0442,43.92,"","","C9H6O2; ","Coumarin; Phenylpropiolic acid; Chromone; 2-Benzofurancarboxaldehyde; ","HMDB0001218; HMDB0002359; HMDB0032938; HMDB0033183; ",4413188.2,0.18105373,0.20886971,1.44
328.8977,37.14,"","","","",NA,1670875.5,0.18446237,0.21255383,14.17
584.6428,38.34,"[M+H-HCOOH]+ 629.64","","","",NA,1952732.9,0.18458622,0.21255383,14.08
119.0898,42.67,"","","C6H14S; ","Diisopropyl sulfide; Dipropyl sulfide; 1-Hexanethiol; ","HMDB0029579; HMDB0031431; HMDB0039806; ",411775.4,0.18673436,0.21483017,5.93
145.1054,42.37,"","","","",NA,14996809.7,0.18789098,0.21596268,13.63
240.1806,76.25,"","","","",NA,3377901.1,0.18839668,0.21634564,4.39
292.1839,60.74,"","","","",NA,3537034.1,0.19259935,0.22096943,4.3
158.9642,38.58,"[M+3K-H]2+ 202.046","","","",NA,17278723.1,0.19396434,0.22233207,12.93
158.003,24.54,"[M+H-H20]+ 175.012","","","",NA,25856910.5,0.19546102,0.22367317,7.82
115.0699,41.27,"","[10][M+1]+","","",NA,5932999.8,0.19549106,0.22367317,0.63
155.9747,13.65,"","","","",NA,2272544.4,0.1965905,0.22472606,2.71
165.0548,43.46,"[M+H-NH3]+ 181.073","","C9H11NO3; ","L-Tyrosine; 4-Hydroxy-4-(3-pyridyl)-butanoic acid; L-Threo-3-Phenylserine; Beta-Tyrosine; o-Tyrosine; ","HMDB0000158; HMDB0001119; HMDB0002184; HMDB0003831; HMDB0006050; ",15452074.7,0.20071343,0.22923009,1.37
205.1184,39.94,"","","C8H16N2O4; ","Serylvaline; Valylserine; N6-Acetyl-5S-hydroxy-L-lysine; 3,4-Dihydroxy-2-hydroxymethyl-1-pyrrolidinepropanamide; N6-Carboxymethyllysine; ","HMDB0029052; HMDB0029136; HMDB0033891; HMDB0039948; HMDB0240347; ",2399859.2,0.20545602,0.23443298,4.61
612.7322,38.57,"","","","",NA,945190.3,0.2060544,0.23490201,15.58
182.079,43.38,"[M+H]+ 181.073","[31][M]+","C6H14O6; ","Galactitol; Sorbitol; Mannitol; L-Iditol; ","HMDB0000107; HMDB0000247; HMDB0000765; HMDB0011632; ",37773778.4,0.20769236,0.23655424,1.3
572.8738,38.57,"","","","",NA,2717675.8,0.20811991,0.23682611,14.4
526.7734,38.3,"","","","",NA,1801816.3,0.20848865,0.23703062,14
284.8209,38.28,"","","","",NA,1203907.1,0.21231688,0.24116428,3.57
280.0921,38.31,"","","","",NA,28949376.8,0.21393197,0.24277891,6.66
90.5264,34.67,"[M+2H-CO]2+ 207.032","[5][M]2+","","",NA,273266646.3,0.21784417,0.2469951,11.31
119.036,34.62,"","","","",NA,1640242.2,0.21994511,0.24915191,1.67
232.1544,119.6,"","","C11H21NO4; ","Isobutyryl-L-carnitine; Butyrylcarnitine; ","HMDB0000736; HMDB0002013; ",1157239.5,0.22025671,0.24927971,2.27
169.986,39.82,"","","","",NA,3231088.5,0.22633856,0.25593197,6.53
306.9021,38.5,"[M+Na]+ 283.913 [M+2H-COCH2]2+ 653.8","","","",NA,834202.6,0.22723806,0.2567176,23.33
144.043,25.99,"","","","",NA,1750258.9,0.23422943,0.26437778,1.45
144.0809,104.53,"","","C10H9N; ","6-Methylquinoline; 2-Aminonaphthalene; Quinaldine; ","HMDB0033115; HMDB0041802; HMDB0042004; ",4347999.4,0.23478474,0.26476625,1.53
184.9694,25.04,"","","","",NA,5821061.8,0.2366657,0.26664761,4.04
101.0795,104.17,"","[7][M+1]+","","",NA,318957.5,0.23931877,0.26939474,6.1
231.084,43.15,"[2M+3K-H]2+ 173.142 [M+H]+ 230.078","","","",NA,1244153.3,0.24087095,0.27077286,8.82
119.0733,104.34,"","","","",NA,6709608.5,0.24097489,0.27077286,1.47
116.0021,34.55,"[M+H]+ 114.994 [M+H-CO]+ 142.989","","","",NA,1674047,0.24172891,0.27137695,3.89
136.0483,43.46,"","","","",NA,21609578.8,0.24698986,0.27703513,1.28
150.977,41.68,"","","","",NA,2181012.3,0.25269077,0.28317625,4.09
173.0785,51.18,"","","","",NA,3353566.7,0.25322005,0.28351602,10.89
123.0442,59.62,"[M+H-COCH2]+ 164.048","","C9H8O3; ","Phenylpyruvic acid; m-Coumaric acid; 4-Hydroxycinnamic acid; 2-Hydroxycinnamic acid; Enol-phenylpyruvate; ","HMDB0000205; HMDB0001713; HMDB0002035; HMDB0002641; HMDB0012225; ",8086706.7,0.25560632,0.28593249,1.5
224.0588,43.99,"","","","",NA,2582376.4,0.26228948,0.29314707,5.42
136.0064,45.26,"","[15][M+1]+","","",NA,2306349.7,0.26397625,0.29476957,1.91
155.0793,37.63,"[M+H-CH2]+ 168.088","","","",NA,52128163.1,0.26559551,0.29631386,7.52
133.1053,50.72,"[M+K+HCOOH]+ 48.137 [M+Na+HCOOH]+ 64.1109 [M+H+HCOOH]+ 86.0929","","","",NA,20118618.1,0.26908721,0.29994255,3.65
163.0028,26.67,"","","","",NA,2534376.6,0.27071022,0.30138481,3.63
262.1649,50.45,"","","C12H23NO5; ","3-Hydroxyisovalerylcarnitine; hydroxyisovaleroyl carnitine; 2-Hydroxyisovalerylcarnitine; ","HMDB0061189; HMDB0062555; HMDB0240421; ",4066118,0.27086178,0.30138481,8.23
198.94,34.77,"[M+H-C4H8]+ 253.994","","","",NA,523789,0.2713988,0.30171462,8.24
235.9802,23.97,"","","","",NA,1082721.6,0.2755008,0.30600355,2.84
129.0202,34.68,"[M+H]+ 128.014","","","",NA,8060226.9,0.27621401,0.30652422,12.81
164.9207,44.89,"","","","",NA,12427701.7,0.28386371,0.31473483,8.92
203.008,63.76,"","","","",NA,958206.7,0.28420539,0.3148353,5.26
131.0493,104.49,"","","","",NA,4350304.4,0.2846966,0.3151011,1.19
292.2118,87.72,"","","","",NA,2329363.4,0.28517246,0.31534944,20.03
209.9811,25.26,"","","","",NA,6028166,0.30079203,0.33232881,1.86
131.9744,10.28,"","","","",NA,16551381.4,0.30454174,0.33617548,3.17
133.0609,42.01,"[M+H-C4H8]+ 188.117","","C8H16N2O3; ","N6-Acetyl-L-lysine; N-alpha-Acetyl-L-lysine; Glycylleucine; Alanylvaline; Glycyl-Isoleucine; ","HMDB0000206; HMDB0000446; HMDB0000759; HMDB0028700; HMDB0028844; ",35710286.4,0.30561329,0.33706162,0.88
261.0458,43.4,"","","","",NA,1429600,0.31834147,0.35079104,5.54
134.0394,47.61,"","","","",NA,1267407.7,0.32101337,0.35342473,1.48
208.9438,25.17,"","","","",NA,995233.6,0.32133542,0.35346896,6.03
216.9228,38.2,"[M+Na]+ 193.934","","","",NA,7572631.1,0.32411355,0.35575866,8.6
190.0864,79.04,"","","C11H11NO2; ","Indole-3-propionic acid; Phensuximide; Indole-3-methyl acetate; ","HMDB0002302; HMDB0014970; HMDB0029738; ",672079.4,0.32417129,0.35575866,1.44
199.0006,10.26,"","","C4H7O7P; ","Dihydroxyacetone Phosphate Acyl Ester; ","HMDB0011750; ",1255587.6,0.32440883,0.35575866,19.35
132.102,50.71,"[M+H+HCOOH]+ 85.0895","","C5H11N; ","Piperidine; ","HMDB0034301; ",305772136.1,0.32473889,0.35575866,5.33
156.9909,26.49,"","","C2H5O6P; ","Phosphoglycolic acid; ","HMDB0000816; ",737474.4,0.32483546,0.35575866,6.8
258.1505,40.17,"","[49][M+1]+","C16H19NO2; ","Coumaperine; ","HMDB0039125; ",3016660.4,0.33141398,0.36239121,4.62
294.1547,85.09,"","","C12H23NO7; ","N-(1-Deoxy-1-fructosyl)leucine; N-(1-Deoxy-1-fructosyl)isoleucine; ","HMDB0037840; HMDB0039780; ",1292409.6,0.33146947,0.36239121,4.94
137.0585,43.22,"","","","",NA,3697845.7,0.34033813,0.37176308,5.19
215.9647,39.14,"","","","",NA,719601.2,0.34118325,0.37236187,6.01
